จังหวัด,อำเภอ,ตำบล,code,หมายเหตุ
อุดรธานี,อำเภอบ้านผือ,กลางใหญ่,41160,
อุดรธานี,อำเภอบ้านผือ,เมืองพาน,41160,
อุดรธานี,อำเภอบ้านผือ,คำด้วง,41160,
อุดรธานี,อำเภอบ้านผือ,หนองหัวคู,41160,
อุดรธานี,อำเภอบ้านผือ,บ้านค้อ,41160,
อุดรธานี,อำเภอบ้านผือ,หนองแวง,41160,
อุดรธานี,อำเภอน้ำโสม,นางัว,41210,
อุดรธานี,อำเภอน้ำโสม,น้ำโสม,41210,
อุดรธานี,อำเภอน้ำโสม,หนองแวง,41210,
อุดรธานี,อำเภอน้ำโสม,บ้านหยวก,41210,
อุดรธานี,อำเภอน้ำโสม,โสมเยี่ยม,41210,
อุดรธานี,อำเภอน้ำโสม,ศรีสำราญ,41210,
อุดรธานี,อำเภอน้ำโสม,สามัคคี,41210,
อุดรธานี,อำเภอเพ็ญ,เพ็ญ,41150,
อุดรธานี,อำเภอเพ็ญ,บ้านธาตุ,41150,
อุดรธานี,อำเภอเพ็ญ,นาพู่,41150,
อุดรธานี,อำเภอเพ็ญ,เชียงหวาง,41150,
อุดรธานี,อำเภอเพ็ญ,สุมเส้า,41150,
อุดรธานี,อำเภอเพ็ญ,นาบัว,41150,
อุดรธานี,อำเภอเพ็ญ,บ้านเหล่า,41150,
อุดรธานี,อำเภอเพ็ญ,จอมศรี,41150,
อุดรธานี,อำเภอเพ็ญ,เตาไห,41150,
อุดรธานี,อำเภอเพ็ญ,โคกกลาง,41150,
อุดรธานี,อำเภอเพ็ญ,สร้างแป้น,41150,
อุดรธานี,อำเภอสร้างคอม,สร้างคอม,41260,
อุดรธานี,อำเภอสร้างคอม,เชียงดา,41260,
อุดรธานี,อำเภอสร้างคอม,บ้านยวด,41260,
อุดรธานี,อำเภอสร้างคอม,บ้านโคก,41260,
อุดรธานี,อำเภอสร้างคอม,นาสะอาด,41260,
อุดรธานี,อำเภอสร้างคอม,บ้านหินโงม,41260,
อุดรธานี,อำเภอหนองแสง,หนองแสง,41340,
อุดรธานี,อำเภอหนองแสง,แสงสว่าง,41340,
อุดรธานี,อำเภอหนองแสง,นาดี,41340,
อุดรธานี,อำเภอหนองแสง,ทับกุง,41340,
อุดรธานี,อำเภอนายูง,นายูง,41380,
อุดรธานี,อำเภอนายูง,บ้านก้อง,41380,
อุดรธานี,อำเภอนายูง,นาแค,41380,
อุดรธานี,อำเภอนายูง,โนนทอง,41380,
อุดรธานี,อำเภอพิบูลย์รักษ์,บ้านแดง,41130,
อุดรธานี,อำเภอพิบูลย์รักษ์,นาทราย,41130,
อุดรธานี,อำเภอพิบูลย์รักษ์,ดอนกลอย,41130,
อุดรธานี,อำเภอกู่แก้ว,บ้านจีต,41130,
อุดรธานี,อำเภอกู่แก้ว,โนนทองอินทร์,41130,
อุดรธานี,อำเภอกู่แก้ว,ค้อใหญ่,41130,
อุดรธานี,อำเภอกู่แก้ว,คอนสาย,41130,
อุดรธานี,อำเภอประจักษ์ศิลปาคม,นาม่วง,41110,
อุดรธานี,อำเภอประจักษ์ศิลปาคม,ห้วยสามพาด,41110,
อุดรธานี,อำเภอประจักษ์ศิลปาคม,อุ่มจาน,41110,
เลย,อำเภอเมืองเลย,กุดป่อง,42000,
เลย,อำเภอเมืองเลย,เมือง,42000,
เลย,อำเภอเมืองเลย,นาอ้อ,42100,
เลย,อำเภอเมืองเลย,กกดู่,42000,
เลย,อำเภอเมืองเลย,น้ำหมาน,42000,
เลย,อำเภอเมืองเลย,เสี้ยว,42000,
เลย,อำเภอเมืองเลย,นาอาน,42000,
เลย,อำเภอเมืองเลย,นาโป่ง,42000,
เลย,อำเภอเมืองเลย,นาดินดำ,42000,
